date_value,country_code,confirmed,deaths,stringency_actual,stringency,stringency_legacy,stringency_legacy_disp
2020-04-27,LBR,124,12,87.96,87.96,91.67,91.67
2020-04-27,LBY,61,2,100,100,100,100
2020-04-27,LIE,83,1,63.89,63.89,71.43,71.43
2020-04-27,LKA,588,7,79.63,79.63,91.67,91.67
2020-04-27,LSO,0,0,90.74,90.74,95.24,95.24
2020-04-27,LTU,1328,32,77.78,77.78,86.9,86.9
2020-04-27,LUX,3729,88,70.37,70.37,76.19,76.19
2020-04-27,LVA,818,13,69.44,69.44,84.52,84.52
2020-04-27,MAC,45,0,40.74,40.74,53.57,53.57
2020-04-27,MAR,4120,162,93.52,93.52,100,100
2020-04-27,MCO,95,4,87.96,87.96,91.67,91.67
2020-04-27,MDA,3481,102,84.26,84.26,88.1,88.1
2020-04-27,MDG,128,0,67.59,67.59,71.43,71.43
2020-04-27,MEX,15529,1434,82.41,82.41,86.9,86.9
2020-04-27,MLI,408,23,75,75,82.14,82.14
2020-04-27,MLT,450,4,87.04,87.04,91.67,91.67
2020-04-27,MMR,146,5,86.11,86.11,86.9,86.9
2020-04-27,MNG,38,0,69.44,69.44,79.76,79.76
2020-04-27,MOZ,76,0,56.48,56.48,66.67,66.67
2020-04-27,MRT,7,1,77.78,77.78,78.57,78.57
2020-04-27,MUS,332,9,82.41,82.41,91.67,91.67
2020-04-27,MWI,36,3,60.19,60.19,71.43,71.43
2020-04-27,MYS,5820,99,78.7,78.7,82.14,82.14
2020-04-27,NAM,16,0,73.15,73.15,78.57,78.57
2020-04-27,NER,701,29,61.11,61.11,66.67,66.67
2020-04-27,NGA,1337,40,85.65,85.65,88.81,88.81
2020-04-27,NIC,13,3,24.07,24.07,32.14,32.14
2020-04-27,NLD,38416,4518,78.7,78.7,84.52,84.52
2020-04-27,CHL,15492,198,73.15,73.15,75,75
2020-04-27,CHN,85610,4633,56.94,56.94,59.05,59.05
2020-04-27,CIV,1164,14,80.56,80.56,91.67,91.67
2020-04-27,CMR,1705,58,71.3,71.3,86.9,86.9
2020-04-27,COD,459,28,80.56,80.56,83.33,83.33
2020-04-27,COG,200,6,97.22,97.22,100,100
2020-04-27,COL,5597,253,90.74,90.74,95.24,95.24
2020-04-27,CPV,109,1,79.63,79.63,95.24,95.24
2020-04-27,CRI,697,6,81.48,81.48,95.24,95.24
2020-04-27,CUB,1389,56,83.33,83.33,100,100
2020-04-27,CYP,817,14,94.44,94.44,96.43,96.43
2020-04-27,CZE,7445,223,54.63,54.63,64.29,64.29
2020-04-27,DEU,155193,5750,76.85,76.85,77.38,77.38
2020-04-27,DJI,1035,2,94.44,94.44,95.24,95.24
2020-04-27,DMA,16,0,79.63,79.63,82.14,82.14
2020-04-27,DNK,8698,427,68.52,68.52,83.33,83.33
2020-04-27,DOM,6293,282,96.3,96.3,100,100
2020-04-27,DZA,3517,432,76.85,76.85,89.29,89.29
2020-04-27,ECU,23240,663,93.52,93.52,100,100
2020-04-27,EGY,4782,337,84.26,84.26,96.43,96.43
2020-04-27,ERI,39,0,93.52,93.52,96.43,96.43
2020-04-27,ESP,209465,23521,85.19,85.19,91.67,91.67
2020-04-27,EST,1647,50,75,75,73.81,73.81
2020-04-27,ETH,124,3,80.56,80.56,83.33,83.33
2020-04-27,FIN,4966,252,68.52,68.52,73.81,73.81
2020-04-27,FJI,18,0,80.56,80.56,88.1,88.1
2020-04-27,FRA,164592,23233,87.96,87.96,91.67,91.67
2020-04-27,FRO,187,0,56.48,56.48,70.24,70.24
2020-04-27,GAB,211,3,79.63,79.63,86.9,86.9
2020-04-27,GBR,162431,24311,79.63,79.63,80.95,80.95
2020-04-27,GEO,497,6,96.3,96.3,96.43,96.43
2020-04-28,KOR,10761,246,43.52,43.52,59.52,59.52
2020-04-28,KIR,0,0,22.22,22.22,28.57,28.57
2020-04-28,KHM,122,0,57.41,57.41,60.71,60.71
2020-04-28,KGZ,708,8,92.13,92.13,91.67,91.67
2020-04-28,KEN,374,14,88.89,88.89,91.67,91.67
2020-04-28,KAZ,3027,25,92.13,92.13,91.67,91.67
2020-04-28,JPN,13860,436,47.22,47.22,61.9,61.9
2020-04-28,JOR,449,8,89.81,89.81,91.67,91.67
2020-04-28,JAM,364,7,87.04,87.04,91.67,91.67
2020-04-28,ITA,201505,27359,93.52,93.52,96.43,96.43
2020-04-28,ISR,15672,213,87.04,87.04,91.67,91.67
2020-04-28,ISL,1795,10,53.7,53.7,60.71,60.71
2020-04-28,IRQ,1928,90,85.19,85.19,88.1,88.1
2020-04-28,IRN,92584,5877,53.7,53.7,64.29,64.29
2020-04-28,IRL,19877,1159,90.74,90.74,92.86,92.86
2020-04-28,IND,31324,1008,96.3,96.3,96.43,96.43
2020-04-28,IDN,9511,773,80.09,80.09,84.05,84.05
2020-04-28,HUN,2649,291,76.85,76.85,88.1,88.1
2020-04-28,HTI,74,6,89.81,89.81,91.67,91.67
2020-04-28,HRV,2047,63,89.81,89.81,91.67,91.67
2020-04-28,HND,702,64,100,100,100,100
2020-04-28,HKG,1037,4,66.67,66.67,75,75
2020-04-28,GUY,74,8,87.04,87.04,91.67,91.67
2020-04-28,GUM,141,5,73.15,73.15,84.52,84.52
2020-04-28,GTM,530,15,96.3,96.3,100,100
2020-04-28,GRL,11,0,61.11,61.11,72.62,72.62
2020-04-28,GRC,2566,138,84.26,84.26,88.1,88.1
2020-04-28,GMB,10,1,78.7,78.7,90.48,90.48
2020-04-28,GIN,1240,7,78.7,78.7,83.33,83.33
2020-04-28,GHA,1671,16,62.04,62.04,73.81,73.81
2020-04-28,CHE,29264,1637,69.44,69.44,73.81,73.81
2020-04-28,CAN,53886,4634,74.54,74.54,74.52,74.52
2020-04-28,CAF,50,0,68.52,68.52,77.38,77.38
2020-04-28,BWA,23,1,86.11,86.11,90.48,90.48
2020-04-28,BTN,7,0,83.33,83.33,91.67,91.67
2020-04-28,BRN,138,1,58.33,58.33,66.67,66.67
2020-04-28,BRB,80,6,88.89,88.89,88.1,88.1
2020-04-28,BRA,73235,5083,77.31,77.31,80.48,80.48
2020-04-28,BOL,1053,55,96.3,96.3,100,100
2020-04-28,BMU,110,6,96.3,96.3,100,100
2020-04-28,BLZ,18,2,76.85,76.85,82.14,82.14
2020-04-28,BLR,12208,79,31.48,31.48,38.1,38.1
2020-04-28,BIH,1585,63,90.74,90.74,92.86,92.86
2020-04-28,BHS,80,11,96.3,96.3,100,100
2020-04-28,BHR,2811,8,75,75,83.33,83.33
2020-04-28,BGR,1399,58,73.15,73.15,75,75
2020-04-28,BGD,6462,155,93.52,93.52,96.43,96.43
2020-04-28,BFA,638,42,84.26,84.26,96.43,96.43
2020-04-28,BEN,64,1,70.83,70.83,76.19,76.19
2020-04-28,BEL,47334,7331,81.48,81.48,82.14,82.14
2020-04-28,BDI,11,1,13.89,13.89,20.24,20.24
2020-04-28,AZE,1717,22,87.96,87.96,86.9,86.9
2020-04-28,AUT,15357,569,75,75,80.95,80.95
2020-04-28,AUS,6744,89,69.44,69.44,66.67,66.67
2020-04-28,ARG,4127,207,88.89,88.89,92.86,92.86
2020-04-28,ARE,11380,89,87.04,87.04,91.67,91.67
2020-04-28,AND,743,41,52.78,52.78,76.19,76.19
2020-04-28,ALB,750,30,89.81,89.81,91.67,91.67
2020-04-28,AGO,27,2,78.7,78.7,83.33,83.33
2020-04-28,AFG,1703,60,84.26,84.26,83.33,83.33
2020-04-28,ABW,100,2,85.19,85.19,85.71,85.71
2020-04-28,RKS,780,22,92.59,92.59,96.43,96.43
2020-04-28,TWN,429,6,31.48,31.48,45.24,45.24
2020-04-28,ZWE,32,4,87.96,87.96,95.24,95.24
2020-04-28,ZMB,95,3,65.28,65.28,63.81,63.81
2020-04-28,ZAF,4996,93,87.96,87.96,95.24,95.24
2020-04-28,YEM,1,0,61.11,61.11,75,75
2020-04-28,VUT,0,0,77.78,77.78,86.9,86.9
2020-04-28,VNM,270,0,76.85,76.85,91.67,91.67
2020-04-28,VIR,57,4,60.19,60.19,74.52,74.52
2020-04-28,VEN,329,10,82.41,82.41,85.71,85.71
2020-04-28,UZB,1939,8,93.52,93.52,100,100
2020-04-28,USA,1019964,61571,72.69,72.69,72.14,72.14
2020-04-28,URY,625,15,61.11,61.11,79.76,79.76
2020-04-28,UKR,9410,239,88.89,88.89,96.43,96.43
2020-04-28,UGA,79,0,93.52,93.52,96.43,96.43
2020-04-28,TZA,299,10,52.78,52.78,57.14,57.14
2020-04-28,TUR,114653,2992,75.93,75.93,91.67,91.67
2020-04-28,TUN,975,40,90.74,90.74,95.24,95.24
2020-04-28,TTO,116,8,90.74,90.74,95.24,95.24
2020-04-28,TON,0,0,56.48,56.48,64.29,64.29
2020-04-28,TLS,24,0,77.78,77.78,89.29,89.29
2020-04-28,TJK,0,0,49.07,49.07,53.57,53.57
2020-04-28,THA,2938,54,76.85,76.85,82.14,82.14
2020-04-28,TGO,99,6,73.15,73.15,78.57,78.57
2020-04-28,TCD,52,2,88.89,88.89,95.24,95.24
2020-04-28,SYR,43,3,87.04,87.04,92.86,92.86
2020-04-28,SYC,11,0,93.52,93.52,96.43,96.43
2020-04-28,SWZ,71,1,84.26,84.26,91.67,91.67
2020-04-28,SWE,20168,2355,64.81,64.81,76.19,76.19
2020-04-28,SVN,1408,86,86.11,86.11,92.86,92.86
2020-04-28,SVK,1384,20,75,75,86.9,86.9
2020-04-28,SUR,10,1,82.41,82.41,82.14,82.14
2020-04-28,SSD,34,0,86.11,86.11,95.24,95.24
2020-04-28,SRB,8497,168,93.52,93.52,96.43,96.43
2020-04-28,SOM,528,28,63.89,63.89,75,75
2020-04-28,SMR,538,41,92.59,92.59,96.43,96.43
2020-04-28,SLV,345,8,94.44,94.44,95.24,95.24
2020-04-28,SLE,104,4,77.78,77.78,91.67,91.67
2020-04-28,SLB,0,0,42.59,42.59,57.14,57.14
2020-04-28,SGP,14951,14,76.85,76.85,82.14,82.14
2020-04-28,SEN,823,9,77.78,77.78,71.43,71.43
2020-04-28,SDN,318,25,87.04,87.04,91.67,91.67
2020-04-28,SAU,20077,152,94.44,94.44,96.43,96.43
2020-04-28,RWA,212,0,90.74,90.74,100,100
2020-04-28,RUS,93558,867,85.19,85.19,83.33,83.33
2020-04-28,ROU,11616,663,87.04,87.04,88.1,88.1
2020-04-28,QAT,11921,10,83.33,83.33,91.67,91.67
2020-04-28,PSE,343,2,96.3,96.3,100,100
2020-04-28,PRY,239,9,94.44,94.44,95.24,95.24
2020-04-28,PRT,24322,948,82.41,82.41,88.1,88.1
2020-04-28,PRI,893,86,93.52,93.52,96.43,96.43
2020-04-28,POL,12218,596,83.33,83.33,91.67,91.67
2020-04-28,PNG,8,0,70.83,70.83,76.19,76.19
2020-04-28,PHL,7958,530,100,100,100,100
2020-04-28,PER,31190,4106,94.44,94.44,95.24,95.24
2020-04-28,PAN,6021,167,93.52,93.52,100,100
2020-04-28,PAK,15525,343,89.81,89.81,96.43,96.43
2020-04-28,OMN,2131,10,92.59,92.59,96.43,96.43
2020-04-28,NZL,1474,19,87.04,87.04,91.67,91.67
2020-04-28,NPL,54,0,96.3,96.3,100,100
2020-04-28,NOR,7660,206,67.59,67.59,83.33,83.33
2020-04-28,NLD,38802,4566,78.7,78.7,84.52,84.52
2020-04-28,NIC,13,3,24.07,24.07,32.14,32.14
2020-04-28,NGA,1532,44,85.65,85.65,88.81,88.81
2020-04-28,NER,709,31,61.11,61.11,66.67,66.67
2020-04-28,NAM,16,0,73.15,73.15,78.57,78.57
2020-04-28,MYS,5851,100,78.7,78.7,82.14,82.14
2020-04-28,MWI,36,3,60.19,60.19,71.43,71.43
2020-04-28,MUS,332,9,82.41,82.41,91.67,91.67
2020-04-28,MRT,7,1,77.78,77.78,78.57,78.57
2020-04-28,MOZ,76,0,56.48,56.48,66.67,66.67
2020-04-28,MNG,38,0,77.78,77.78,82.14,82.14
2020-04-28,MMR,150,5,86.11,86.11,86.9,86.9
2020-04-28,MLT,458,4,87.04,87.04,91.67,91.67
2020-04-28,MLI,424,24,75,75,82.14,82.14
2020-04-28,MEX,16752,1569,82.41,82.41,86.9,86.9
2020-04-28,MDG,128,0,67.59,67.59,71.43,71.43
2020-04-28,MDA,3638,103,84.26,84.26,88.1,88.1
2020-04-28,MCO,95,4,87.96,87.96,91.67,91.67
2020-04-28,MAR,4252,165,93.52,93.52,100,100
2020-04-28,MAC,45,0,40.74,40.74,53.57,53.57
2020-04-28,LVA,836,13,69.44,69.44,84.52,84.52
2020-04-28,LUX,3741,89,70.37,70.37,76.19,76.19
2020-04-28,LTU,1337,32,77.78,77.78,86.9,86.9
2020-04-28,LSO,0,0,90.74,90.74,95.24,95.24
2020-04-28,LKA,619,7,79.63,79.63,91.67,91.67
2020-04-28,LIE,83,1,63.89,63.89,71.43,71.43
2020-04-28,LBY,61,2,100,100,100,100
2020-04-28,LBR,133,16,87.96,87.96,91.67,91.67
2020-04-28,LBN,717,24,81.48,81.48,88.1,88.1
2020-04-28,KWT,3440,23,88.89,88.89,92.86,92.86
2020-04-28,LAO,19,0,96.3,96.3,100,100
2020-04-28,GEO,511,6,96.3,96.3,96.43,96.43
2020-04-28,GBR,167152,25280,79.63,79.63,80.95,80.95
2020-04-28,GAB,238,3,79.63,79.63,86.9,86.9
2020-04-28,FRO,187,0,56.48,56.48,70.24,70.24
2020-04-28,FRA,167650,23600,87.96,87.96,91.67,91.67
2020-04-28,FJI,18,0,80.56,80.56,88.1,88.1
2020-04-28,FIN,5089,253,68.52,68.52,73.81,73.81
2020-04-28,ETH,126,3,80.56,80.56,83.33,83.33
2020-04-28,EST,1660,50,75,75,73.81,73.81
2020-04-28,ESP,210773,23822,85.19,85.19,91.67,91.67
2020-04-28,ERI,39,0,93.52,93.52,96.43,96.43
2020-04-28,EGY,5042,359,84.26,84.26,96.43,96.43
2020-04-28,ECU,24258,871,93.52,93.52,100,100
2020-04-28,DZA,3649,437,76.85,76.85,89.29,89.29
2020-04-28,DOM,6416,286,100,100,100,100
2020-04-28,DNK,8851,434,68.52,68.52,83.33,83.33
2020-04-28,DMA,16,0,79.63,79.63,82.14,82.14
2020-04-28,DJI,1072,2,94.44,94.44,95.24,95.24
2020-04-28,DEU,156337,5913,76.85,76.85,77.38,77.38
2020-04-28,CZE,7504,227,54.63,54.63,64.29,64.29
2020-04-28,CYP,822,15,94.44,94.44,96.43,96.43
2020-04-28,CUB,1437,58,83.33,83.33,100,100
2020-04-28,CRI,705,6,81.48,81.48,95.24,95.24
2020-04-28,CPV,114,1,79.63,79.63,95.24,95.24
2020-04-28,COL,5949,269,90.74,90.74,95.24,95.24
2020-04-28,COG,207,8,97.22,97.22,100,100
2020-04-28,COD,471,30,80.56,80.56,83.33,83.33
2020-04-28,CMR,1705,58,71.3,71.3,86.9,86.9
2020-04-28,CIV,1183,14,80.56,80.56,91.67,91.67
2020-04-28,CHN,85672,4633,56.94,56.94,59.05,59.05
2020-04-28,CHL,16044,207,73.15,73.15,75,75
2020-04-29,GHA,1671,16,62.04,62.04,73.81,73.81
2020-04-29,GIN,1351,7,78.7,78.7,83.33,83.33
2020-04-29,GMB,10,1,78.7,78.7,90.48,90.48
2020-04-29,GRC,2576,139,84.26,84.26,88.1,88.1
2020-04-29,GRL,11,0,61.11,61.11,72.62,72.62
2020-04-29,GTM,557,16,96.3,96.3,100,100
2020-04-29,GUM,141,5,73.15,73.15,84.52,84.52
2020-04-29,GUY,78,8,87.04,87.04,91.67,91.67
2020-04-29,HKG,1037,4,66.67,66.67,75,75
2020-04-29,HND,738,66,100,100,100,100
2020-04-29,HRV,2062,67,89.81,89.81,91.67,91.67
2020-04-29,HTI,76,6,89.81,89.81,91.67,91.67
2020-04-29,HUN,2727,300,76.85,76.85,88.1,88.1
2020-04-29,IDN,9771,784,80.09,80.09,84.05,84.05
2020-04-29,IND,33062,1079,96.3,96.3,96.43,96.43
2020-04-29,IRL,20253,1190,90.74,90.74,92.86,92.86
2020-04-29,IRN,93657,5957,53.7,53.7,64.29,64.29
2020-04-29,IRQ,2003,92,85.19,85.19,88.1,88.1
2020-04-29,ISL,1797,10,53.7,53.7,60.71,60.71
2020-04-29,ISR,15754,219,87.04,87.04,91.67,91.67
2020-04-29,ITA,203591,27682,93.52,93.52,96.43,96.43
2020-04-29,JAM,396,7,87.04,87.04,91.67,91.67
2020-04-29,JOR,451,8,89.81,89.81,91.67,91.67
2020-04-29,JPN,14076,454,47.22,47.22,61.9,61.9
2020-04-29,KAZ,3138,25,92.13,92.13,91.67,91.67
2020-04-29,KEN,384,15,88.89,88.89,91.67,91.67
2020-04-29,KGZ,729,8,92.13,92.13,91.67,91.67
2020-04-29,KHM,122,0,57.41,57.41,60.71,60.71
2020-04-29,KIR,0,0,22.22,22.22,28.57,28.57
2020-04-29,KOR,10765,247,43.52,43.52,59.52,59.52
2020-04-29,ABW,100,2,85.19,85.19,85.71,85.71
2020-04-29,AFG,1827,60,84.26,84.26,83.33,83.33
2020-04-29,AGO,27,2,78.7,78.7,83.33,83.33
2020-04-29,ALB,766,30,89.81,89.81,91.67,91.67
2020-04-29,AND,743,42,52.78,52.78,76.19,76.19
2020-04-29,ARE,11929,98,81.48,81.48,88.1,88.1
2020-04-29,ARG,4285,214,88.89,88.89,92.86,92.86
2020-04-29,AUS,6752,91,69.44,69.44,66.67,66.67
2020-04-29,AUT,15402,580,75,75,80.95,80.95
2020-04-29,AZE,1766,23,87.96,87.96,86.9,86.9
2020-04-29,BDI,11,1,13.89,13.89,20.24,20.24
2020-04-29,BEL,47859,7501,81.48,81.48,82.14,82.14
2020-04-29,BEN,64,1,70.83,70.83,76.19,76.19
2020-04-29,BFA,641,43,84.26,84.26,96.43,96.43
2020-04-29,BGD,7103,163,93.52,93.52,96.43,96.43
2020-04-29,BGR,1447,64,73.15,73.15,75,75
2020-04-29,BHR,2921,8,75,75,83.33,83.33
2020-04-29,BHS,80,11,96.3,96.3,100,100
2020-04-29,BIH,1677,65,90.74,90.74,92.86,92.86
2020-04-29,BLR,13181,84,31.48,31.48,38.1,38.1
2020-04-29,BLZ,18,2,76.85,76.85,82.14,82.14
2020-04-29,BMU,111,6,96.3,96.3,100,100
2020-04-29,BOL,1110,59,96.3,96.3,100,100
2020-04-29,BRA,79685,5513,77.31,77.31,80.48,80.48
2020-04-29,BRB,80,7,88.89,88.89,88.1,88.1
2020-04-29,BRN,138,1,58.33,58.33,66.67,66.67
2020-04-29,BTN,7,0,83.33,83.33,91.67,91.67
2020-04-29,BWA,23,1,86.11,86.11,90.48,90.48
2020-04-29,CAF,50,0,68.52,68.52,77.38,77.38
2020-04-29,CAN,55575,4848,74.54,74.54,74.52,74.52
2020-04-29,CHE,29407,1649,69.44,69.44,73.81,73.81
2020-04-29,SVN,1418,89,86.11,86.11,92.86,92.86
2020-04-29,SWE,20966,2462,64.81,64.81,76.19,76.19
2020-04-29,SWZ,91,1,84.26,84.26,91.67,91.67
2020-04-29,SYC,11,0,93.52,93.52,96.43,96.43
2020-04-29,SYR,43,3,87.04,87.04,92.86,92.86
2020-04-29,TCD,52,2,88.89,88.89,95.24,95.24
2020-04-29,TGO,109,7,73.15,73.15,78.57,78.57
2020-04-29,THA,2947,54,76.85,76.85,82.14,82.14
2020-04-29,TJK,0,0,49.07,49.07,53.57,53.57
2020-04-29,TLS,24,0,77.78,77.78,89.29,89.29
2020-04-29,TON,0,0,56.48,56.48,64.29,64.29
2020-04-29,TTO,116,8,90.74,90.74,95.24,95.24
2020-04-29,TUN,980,40,90.74,90.74,95.24,95.24
2020-04-29,TUR,117589,3081,75.93,75.93,91.67,91.67
2020-04-29,TZA,480,16,52.78,52.78,57.14,57.14
2020-04-29,UGA,81,0,93.52,93.52,96.43,96.43
2020-04-29,UKR,9866,250,88.89,88.89,96.43,96.43
2020-04-29,URY,630,15,61.11,61.11,79.76,79.76
2020-04-29,USA,1046816,63962,72.69,72.69,72.14,72.14
2020-04-29,UZB,2002,9,93.52,93.52,100,100
2020-04-29,VEN,331,10,82.41,82.41,85.71,85.71
2020-04-29,VIR,57,4,60.19,60.19,74.52,74.52
2020-04-29,VNM,270,0,76.85,76.85,91.67,91.67
2020-04-29,VUT,0,0,77.78,77.78,86.9,86.9
2020-04-29,YEM,6,0,61.11,61.11,75,75
2020-04-29,ZAF,5350,103,87.96,87.96,95.24,95.24
2020-04-29,ZMB,97,3,65.28,65.28,63.81,63.81
2020-04-29,ZWE,32,4,87.96,87.96,95.24,95.24
2020-04-29,TWN,429,6,31.48,31.48,45.24,45.24
2020-04-29,RKS,790,22,92.59,92.59,96.43,96.43
2020-04-29,NOR,7710,207,67.59,67.59,83.33,83.33
2020-04-29,NPL,57,0,96.3,96.3,100,100
2020-04-29,NZL,1476,19,83.33,83.33,88.1,88.1
2020-04-29,OMN,2274,10,92.59,92.59,96.43,96.43
2020-04-29,PAK,16817,385,89.81,89.81,96.43,96.43
2020-04-29,PAN,6378,178,93.52,93.52,100,100
2020-04-29,PER,33931,4450,94.44,94.44,95.24,95.24
2020-04-29,PHL,8212,558,100,100,100,100
2020-04-29,PNG,8,0,70.83,70.83,76.19,76.19
2020-04-29,POL,12640,624,83.33,83.33,91.67,91.67
2020-04-29,PRI,899,86,93.52,93.52,96.43,96.43
2020-04-29,PRT,24505,973,82.41,82.41,88.1,88.1
2020-04-29,PRY,249,9,94.44,94.44,95.24,95.24
2020-04-29,PSE,344,2,96.3,96.3,100,100
2020-04-29,QAT,12564,10,83.33,83.33,91.67,91.67
2020-04-29,ROU,11978,693,87.04,87.04,88.1,88.1
2020-04-29,RUS,99399,972,85.19,85.19,83.33,83.33
2020-04-29,RWA,225,0,90.74,90.74,100,100
2020-04-29,SAU,21402,157,94.44,94.44,96.43,96.43
2020-04-29,SDN,375,28,87.04,87.04,91.67,91.67
2020-04-29,SEN,882,9,77.78,77.78,71.43,71.43
2020-04-29,SGP,15641,14,76.85,76.85,82.14,82.14
2020-04-29,SLB,0,0,42.59,42.59,57.14,57.14
2020-04-29,SLE,104,4,77.78,77.78,91.67,91.67
2020-04-29,SLV,377,9,94.44,94.44,95.24,95.24
2020-04-29,SMR,553,41,92.59,92.59,96.43,96.43
2020-04-29,SOM,582,28,63.89,63.89,75,75
2020-04-29,SRB,8724,173,93.52,93.52,96.43,96.43
2020-04-29,SSD,34,0,86.11,86.11,95.24,95.24
2020-04-29,SUR,10,1,82.41,82.41,82.14,82.14
2020-04-29,SVK,1391,22,75,75,86.9,86.9
2020-04-29,LAO,19,0,96.3,96.3,100,100
2020-04-29,KWT,3740,24,88.89,88.89,92.86,92.86
2020-04-29,LBN,721,24,81.48,81.48,88.1,88.1
2020-04-29,LBR,141,16,87.96,87.96,91.67,91.67
2020-04-29,LBY,61,2,100,100,100,100
2020-04-29,LIE,83,1,63.89,63.89,71.43,71.43
2020-04-29,LKA,649,7,79.63,79.63,91.67,91.67
2020-04-29,LSO,0,0,90.74,90.74,95.24,95.24
2020-04-29,LTU,1364,32,77.78,77.78,86.9,86.9
2020-04-29,LUX,3769,89,70.37,70.37,76.19,76.19
2020-04-29,LVA,849,15,69.44,69.44,84.52,84.52
2020-04-29,MAC,45,0,40.74,40.74,53.57,53.57
2020-04-29,MAR,4321,168,93.52,93.52,100,100
2020-04-29,MCO,95,4,87.96,87.96,91.67,91.67
2020-04-29,MDA,3771,111,84.26,84.26,88.1,88.1
2020-04-29,MDG,128,0,67.59,67.59,71.43,71.43
2020-04-29,MEX,17799,1732,82.41,82.41,86.9,86.9
2020-04-29,MLI,482,25,75,75,82.14,82.14
2020-04-29,MLT,463,4,87.04,87.04,91.67,91.67
2020-04-29,MMR,150,6,86.11,86.11,86.9,86.9
2020-04-29,MNG,38,0,77.78,77.78,82.14,82.14
2020-04-29,MOZ,76,0,56.48,56.48,66.67,66.67
2020-04-29,MRT,8,1,77.78,77.78,78.57,78.57
2020-04-29,MUS,332,10,82.41,82.41,91.67,91.67
2020-04-29,MWI,36,3,60.19,60.19,71.43,71.43
2020-04-29,MYS,5945,101,78.7,78.7,82.14,82.14
2020-04-29,NAM,16,0,73.15,73.15,78.57,78.57
2020-04-29,NER,713,32,61.11,61.11,66.67,66.67
2020-04-29,NGA,1728,51,85.65,85.65,88.81,88.81
2020-04-29,NIC,13,3,24.07,24.07,32.14,32.14
2020-04-29,NLD,39316,4711,78.7,78.7,84.52,84.52
2020-04-29,CHL,16564,216,73.15,73.15,75,75
2020-04-29,CHN,85701,4633,56.94,56.94,59.05,59.05
2020-04-29,CIV,1238,14,80.56,80.56,91.67,91.67
2020-04-29,CMR,1832,61,71.3,71.3,86.9,86.9
2020-04-29,COD,491,30,80.56,80.56,83.33,83.33
2020-04-29,COG,207,8,97.22,97.22,100,100
2020-04-29,COL,6207,278,90.74,90.74,95.24,95.24
2020-04-29,CPV,114,1,79.63,79.63,95.24,95.24
2020-04-29,CRI,713,6,81.48,81.48,95.24,95.24
2020-04-29,CUB,1467,58,83.33,83.33,100,100
2020-04-29,CYP,837,15,94.44,94.44,96.43,96.43
2020-04-29,CZE,7579,227,54.63,54.63,64.29,64.29
2020-04-29,DEU,157641,6115,76.85,76.85,77.38,77.38
2020-04-29,DJI,1077,2,94.44,94.44,95.24,95.24
2020-04-29,DMA,16,0,79.63,79.63,82.14,82.14
2020-04-29,DNK,9008,443,68.52,68.52,83.33,83.33
2020-04-29,DOM,6652,293,100,100,100,100
2020-04-29,DZA,3848,444,76.85,76.85,89.29,89.29
2020-04-29,ECU,24675,883,93.52,93.52,100,100
2020-04-29,EGY,5268,380,84.26,84.26,96.43,96.43
2020-04-29,ERI,39,0,93.52,93.52,96.43,96.43
2020-04-29,ESP,212917,24275,85.19,85.19,91.67,91.67
2020-04-29,EST,1666,50,75,75,73.81,73.81
2020-04-29,ETH,130,3,80.56,80.56,83.33,83.33
2020-04-29,FIN,5228,255,68.52,68.52,73.81,73.81
2020-04-29,FJI,18,0,80.56,80.56,88.1,88.1
2020-04-29,FRA,166193,24026,87.96,87.96,91.67,91.67
2020-04-29,FRO,187,0,56.48,56.48,70.24,70.24
2020-04-29,GAB,276,3,79.63,79.63,86.9,86.9
2020-04-29,GBR,172587,26049,79.63,79.63,80.95,80.95
2020-04-29,GEO,517,6,96.3,96.3,96.43,96.43
2020-04-30,KOR,10774,248,43.52,43.52,59.52,59.52
2020-04-30,KIR,0,0,22.22,22.22,28.57,28.57
2020-04-30,KHM,122,0,57.41,57.41,60.71,60.71
2020-04-30,KGZ,746,8,88.43,88.43,88.1,88.1
2020-04-30,KEN,396,17,88.89,88.89,91.67,91.67
2020-04-30,KAZ,3402,25,92.13,92.13,91.67,91.67
2020-04-30,JPN,14284,481,47.22,47.22,61.9,61.9
2020-04-30,JOR,453,8,89.81,89.81,91.67,91.67
2020-04-30,JAM,422,8,87.04,87.04,91.67,91.67
2020-04-30,ITA,205463,27967,93.52,93.52,96.43,96.43
2020-04-30,ISR,15896,225,84.26,84.26,88.1,88.1
2020-04-30,ISL,1797,10,53.7,53.7,60.71,60.71
2020-04-30,IRQ,2085,93,85.19,85.19,88.1,88.1
2020-04-30,IRN,94640,6028,53.7,53.7,64.29,64.29
2020-04-30,IRL,20612,1232,90.74,90.74,92.86,92.86
2020-04-30,IND,34863,1154,96.3,96.3,96.43,96.43
2020-04-30,IDN,10118,792,80.09,80.09,84.05,84.05
2020-04-30,HUN,2775,312,76.85,76.85,88.1,88.1
2020-04-30,HTI,76,6,89.81,89.81,91.67,91.67
2020-04-30,HRV,2076,69,89.81,89.81,91.67,91.67
2020-04-30,HND,771,71,100,100,100,100
2020-04-30,HKG,1037,4,66.67,66.67,75,75
2020-04-30,GUY,82,9,87.04,87.04,91.67,91.67
2020-04-30,GUM,145,5,73.15,73.15,84.52,84.52
2020-04-30,GTM,599,16,96.3,96.3,100,100
